"","date","googlehits","team","odds","propTVMarketSize","winpct","attendance","attgame","payroll","date_ts","month","year","playoffs","phase","is_playoffs","Month","mlb_searches","googlehits_orig","mlb_searches_orig"
"3920",2015-07-01,-0.47460365222162,"Oakland Athletics",2800,584607,0.42,1768175,21829,64016001,"2015 Jul",7,2015,"No Playoffs","Season",0,"2015-07-01",1.05467071356469,1,53
"3921",2015-08-01,-0.47460365222162,"Oakland Athletics",2800,584607,0.42,1768175,21829,64016001,"2015 Aug",8,2015,"No Playoffs","Season",0,"2015-08-01",1.01171762361983,1,49
"3922",2015-09-01,-0.47460365222162,"Oakland Athletics",2800,584607,0.42,1768175,21829,64016001,"2015 Sep",9,2015,"No Playoffs","Season",0,"2015-09-01",1.01171762361983,1,49
"3923",2015-10-01,-1.4726426087836,"Oakland Athletics",2800,584607,0.42,1768175,21829,64016001,"2015 Oct",10,2015,"No Playoffs","Playoffs",1,"2015-10-01",1.23666442859803,0,58
"3924",2015-11-01,-1.4726426087836,"Oakland Athletics",2800,584607,0.42,1768175,21829,64016001,"2015 Nov",11,2015,"No Playoffs","Off-Season",0,"2015-11-01",-0.527196301413635,0,12
"3925",2015-12-01,-1.4726426087836,"Oakland Athletics",2800,584607,0.42,1768175,21829,64016001,"2015 Dec",12,2015,"No Playoffs","Off-Season",0,"2015-12-01",-0.678315621419004,0,11
"3926",2016-01-01,-1.4726426087836,"Oakland Athletics",9500,584607,0.426,1521506,18784,54969067,"2016 Jan",1,2016,"No Playoffs","Off-Season",0,"2016-01-01",-1.25030704523448,0,9
"3927",2016-02-01,-0.47460365222162,"Oakland Athletics",9500,584607,0.426,1521506,18784,54969067,"2016 Feb",2,2016,"No Playoffs","Off-Season",0,"2016-02-01",-1.25030704523448,1,9
"3928",2016-03-01,-0.47460365222162,"Oakland Athletics",9500,584607,0.426,1521506,18784,54969067,"2016 Mar",3,2016,"No Playoffs","Off-Season",0,"2016-03-01",-0.280711741559435,1,15
"3929",2016-04-01,0.235353963414081,"Oakland Athletics",9500,584607,0.426,1521506,18784,54969067,"2016 Apr",4,2016,"No Playoffs","Opening",0,"2016-04-01",1.09966338362057,2,54
"3930",2016-05-01,0.235353963414081,"Oakland Athletics",9500,584607,0.426,1521506,18784,54969067,"2016 May",5,2016,"No Playoffs","Season",0,"2016-05-01",1.17166119124436,2,57
"3931",2016-06-01,0.235353963414081,"Oakland Athletics",9500,584607,0.426,1521506,18784,54969067,"2016 Jun",6,2016,"No Playoffs","Season",0,"2016-06-01",1.29270082112163,2,59
"3932",2016-07-01,-0.47460365222162,"Oakland Athletics",9500,584607,0.426,1521506,18784,54969067,"2016 Jul",7,2016,"No Playoffs","Season",0,"2016-07-01",1.33755451062245,1,60
"3933",2016-08-01,-0.47460365222162,"Oakland Athletics",9500,584607,0.426,1521506,18784,54969067,"2016 Aug",8,2016,"No Playoffs","Season",0,"2016-08-01",1.05467071356469,1,53
"3934",2016-09-01,-0.47460365222162,"Oakland Athletics",9500,584607,0.426,1521506,18784,54969067,"2016 Sep",9,2016,"No Playoffs","Season",0,"2016-09-01",1.17166119124436,1,57
"3935",2016-10-01,-0.47460365222162,"Oakland Athletics",9500,584607,0.426,1521506,18784,54969067,"2016 Oct",10,2016,"No Playoffs","Playoffs",1,"2016-10-01",1.69221709176971,1,70
"3936",2016-11-01,-1.4726426087836,"Oakland Athletics",9500,584607,0.426,1521506,18784,54969067,"2016 Nov",11,2016,"No Playoffs","Off-Season",0,"2016-11-01",-0.0314902347783052,0,19
"3937",2016-12-01,-0.47460365222162,"Oakland Athletics",9500,584607,0.426,1521506,18784,54969067,"2016 Dec",12,2016,"No Playoffs","Off-Season",0,"2016-12-01",-0.921304173189546,1,10
"3938",2017-01-01,-0.47460365222162,"Oakland Athletics",19000,584607,0.463,1475721,18219,51560000,"2017 Jan",1,2017,"No Playoffs","Off-Season",0,"2017-01-01",-1.59504700447539,1,8
"3939",2017-02-01,-0.47460365222162,"Oakland Athletics",19000,584607,0.463,1475721,18219,51560000,"2017 Feb",2,2017,"No Playoffs","Off-Season",0,"2017-02-01",-0.921304173189546,1,10
"3940",2017-03-01,-0.47460365222162,"Oakland Athletics",19000,584607,0.463,1475721,18219,51560000,"2017 Mar",3,2017,"No Playoffs","Off-Season",0,"2017-03-01",-0.202887568978906,1,16
"3941",2017-04-01,0.235353963414081,"Oakland Athletics",19000,584607,0.463,1475721,18219,51560000,"2017 Apr",4,2017,"No Playoffs","Opening",0,"2017-04-01",1.09966338362057,2,54
"3942",2017-05-01,-0.47460365222162,"Oakland Athletics",19000,584607,0.463,1475721,18219,51560000,"2017 May",5,2017,"No Playoffs","Season",0,"2017-05-01",1.13492686611323,1,56
"3943",2017-06-01,-0.47460365222162,"Oakland Athletics",19000,584607,0.463,1475721,18219,51560000,"2017 Jun",6,2017,"No Playoffs","Season",0,"2017-06-01",1.49152716281991,1,65
"3944",2017-07-01,-0.47460365222162,"Oakland Athletics",19000,584607,0.463,1475721,18219,51560000,"2017 Jul",7,2017,"No Playoffs","Season",0,"2017-07-01",1.61793112824412,1,69
"3945",2017-08-01,-0.47460365222162,"Oakland Athletics",19000,584607,0.463,1475721,18219,51560000,"2017 Aug",8,2017,"No Playoffs","Season",0,"2017-08-01",1.23666442859803,1,58
"3946",2017-09-01,-0.47460365222162,"Oakland Athletics",19000,584607,0.463,1475721,18219,51560000,"2017 Sep",9,2017,"No Playoffs","Season",0,"2017-09-01",1.23666442859803,1,58
"3947",2017-10-01,-0.47460365222162,"Oakland Athletics",19000,584607,0.463,1475721,18219,51560000,"2017 Oct",10,2017,"No Playoffs","Playoffs",1,"2017-10-01",2.23696088952964,1,86
"3948",2017-11-01,-1.4726426087836,"Oakland Athletics",19000,584607,0.463,1475721,18219,51560000,"2017 Nov",11,2017,"No Playoffs","Off-Season",0,"2017-11-01",-0.0819527242892188,0,18
"3949",2017-12-01,-0.47460365222162,"Oakland Athletics",19000,584607,0.463,1475721,18219,51560000,"2017 Dec",12,2017,"No Playoffs","Off-Season",0,"2017-12-01",-0.428348719716525,1,13
"3950",2018-01-01,-1.4726426087836,"Oakland Athletics",20000,584607,0.599,1573616,19427,69883333,"2018 Jan",1,2018,"Lost WC","Off-Season",0,"2018-01-01",-0.678315621419004,0,11
"3951",2018-02-01,-1.4726426087836,"Oakland Athletics",20000,584607,0.599,1573616,19427,69883333,"2018 Feb",2,2018,"Lost WC","Off-Season",0,"2018-02-01",-0.346870430791371,0,14
"3952",2018-03-01,-0.47460365222162,"Oakland Athletics",20000,584607,0.599,1573616,19427,69883333,"2018 Mar",3,2018,"Lost WC","Off-Season",0,"2018-03-01",0.209319760628589,1,24
"3953",2018-04-01,0.235353963414081,"Oakland Athletics",20000,584607,0.599,1573616,19427,69883333,"2018 Apr",4,2018,"Lost WC","Opening",0,"2018-04-01",1.38527351355719,2,61
"3954",2018-05-01,-0.47460365222162,"Oakland Athletics",20000,584607,0.599,1573616,19427,69883333,"2018 May",5,2018,"Lost WC","Season",0,"2018-05-01",1.33755451062245,1,60
"3955",2018-06-01,-0.47460365222162,"Oakland Athletics",20000,584607,0.599,1573616,19427,69883333,"2018 Jun",6,2018,"Lost WC","Season",0,"2018-06-01",1.53097902305831,1,66
"3956",2018-07-01,0.235353963414081,"Oakland Athletics",20000,584607,0.599,1573616,19427,69883333,"2018 Jul",7,2018,"Lost WC","Season",0,"2018-07-01",1.87743217876182,2,72
"3957",2018-08-01,0.676995236463573,"Oakland Athletics",20000,584607,0.599,1573616,19427,69883333,"2018 Aug",8,2018,"Lost WC","Season",0,"2018-08-01",1.5729689456729,3,68
"3958",2018-09-01,0.990926124693914,"Oakland Athletics",20000,584607,0.599,1573616,19427,69883333,"2018 Sep",9,2018,"Lost WC","Season",0,"2018-09-01",1.69221709176971,4,70
"3959",2018-10-01,0.235353963414081,"Oakland Athletics",20000,584607,0.599,1573616,19427,69883333,"2018 Oct",10,2018,"Lost WC","Playoffs",1,"2018-10-01",2.42661716859148,2,90
"3960",2018-11-01,-1.4726426087836,"Oakland Athletics",20000,584607,0.599,1573616,19427,69883333,"2018 Nov",11,2018,"Lost WC","Off-Season",0,"2018-11-01",-0.678315621419004,0,11
"3961",2018-12-01,-0.47460365222162,"Oakland Athletics",20000,584607,0.599,1573616,19427,69883333,"2018 Dec",12,2018,"Lost WC","Off-Season",0,"2018-12-01",-0.346870430791371,1,14
"3962",2019-01-01,-0.47460365222162,"Oakland Athletics",4500,584607,0.599,1662211,20521,102935833,"2019 Jan",1,2019,"Lost WC","Off-Season",0,"2019-01-01",-0.428348719716525,1,13
"3963",2019-02-01,-0.47460365222162,"Oakland Athletics",4500,584607,0.599,1662211,20521,102935833,"2019 Feb",2,2019,"Lost WC","Off-Season",0,"2019-02-01",-0.132624904872305,1,17
"3964",2019-03-01,-0.47460365222162,"Oakland Athletics",4500,584607,0.599,1662211,20521,102935833,"2019 Mar",3,2019,"Lost WC","Off-Season",0,"2019-03-01",0.428348719716525,1,29
"3965",2019-04-01,0.235353963414081,"Oakland Athletics",4500,584607,0.599,1662211,20521,102935833,"2019 Apr",4,2019,"Lost WC","Opening",0,"2019-04-01",1.43637382447224,2,64
"3966",2019-05-01,0.235353963414081,"Oakland Athletics",4500,584607,0.599,1662211,20521,102935833,"2019 May",5,2019,"Lost WC","Season",0,"2019-05-01",1.43637382447224,2,64
"3967",2019-06-01,0.235353963414081,"Oakland Athletics",4500,584607,0.599,1662211,20521,102935833,"2019 Jun",6,2019,"Lost WC","Season",0,"2019-06-01",2.10447005108964,2,76
"3968",2019-07-01,0.235353963414081,"Oakland Athletics",4500,584607,0.599,1662211,20521,102935833,"2019 Jul",7,2019,"Lost WC","Season",0,"2019-07-01",2.00105899605106,2,74
"3969",2019-08-01,0.676995236463573,"Oakland Athletics",4500,584607,0.599,1662211,20521,102935833,"2019 Aug",8,2019,"Lost WC","Season",0,"2019-08-01",1.87743217876182,3,72
"3970",2019-09-01,0.676995236463573,"Oakland Athletics",4500,584607,0.599,1662211,20521,102935833,"2019 Sep",9,2019,"Lost WC","Season",0,"2019-09-01",1.77722190520855,3,71
"3971",2019-10-01,0.235353963414081,"Oakland Athletics",4500,584607,0.599,1662211,20521,102935833,"2019 Oct",10,2019,"Lost WC","Playoffs",1,"2019-10-01",2.79488860173352,2,100
"3972",2019-11-01,-1.4726426087836,"Oakland Athletics",4500,584607,0.599,1662211,20521,102935833,"2019 Nov",11,2019,"Lost WC","Off-Season",0,"2019-11-01",-0.678315621419004,0,11
"3973",2019-12-01,-1.4726426087836,"Oakland Athletics",4500,584607,0.599,1662211,20521,102935833,"2019 Dec",12,2019,"Lost WC","Off-Season",0,"2019-12-01",-0.428348719716525,0,13
"3974",2020-01-01,-1.4726426087836,"Oakland Athletics",2000,584607,NA,NA,NA,NA,"2020 Jan",1,2020,NA,"Off-Season",0,"2020-01-01",-0.527196301413635,0,12
"3975",2020-02-01,-0.47460365222162,"Oakland Athletics",2000,584607,NA,NA,NA,NA,"2020 Feb",2,2020,NA,"Off-Season",0,"2020-02-01",-0.280711741559435,1,15
"3976",2020-03-01,-1.4726426087836,"Oakland Athletics",2000,584607,NA,NA,NA,NA,"2020 Mar",3,2020,NA,"Off-Season",0,"2020-03-01",-0.280711741559435,0,15
"3977",2020-04-01,-1.4726426087836,"Oakland Athletics",2000,584607,NA,NA,NA,NA,"2020 Apr",4,2020,NA,"Opening",0,"2020-04-01",-0.921304173189546,0,10
"3978",2020-05-01,-1.4726426087836,"Oakland Athletics",2000,584607,NA,NA,NA,NA,"2020 May",5,2020,NA,"Season",0,"2020-05-01",-0.678315621419004,0,11
"3979",2020-06-01,-1.4726426087836,"Oakland Athletics",2000,584607,NA,NA,NA,NA,"2020 Jun",6,2020,NA,"Season",0,"2020-06-01",-0.132624904872305,0,17
"3980",2020-07-01,-1.4726426087836,"Oakland Athletics",2000,584607,NA,NA,NA,NA,"2020 Jul",7,2020,NA,"Season",0,"2020-07-01",0.534446011207296,0,32
"3981",2004-01-01,-0.47460365222162,"Philadelphia Phillies",1200,2758000,0.531,3250092,40125,93219167,"2004 Jan",1,2004,"No Playoffs","Off-Season",0,"2004-01-01",-2.79488860173351,1,4
"3982",2004-02-01,-0.47460365222162,"Philadelphia Phillies",1200,2758000,0.531,3250092,40125,93219167,"2004 Feb",2,2004,"No Playoffs","Off-Season",0,"2004-02-01",-2.16597391398202,1,6
"3983",2004-03-01,-0.47460365222162,"Philadelphia Phillies",1200,2758000,0.531,3250092,40125,93219167,"2004 Mar",3,2004,"No Playoffs","Off-Season",0,"2004-03-01",-1.59504700447539,1,8
"3984",2004-04-01,0.676995236463573,"Philadelphia Phillies",1200,2758000,0.531,3250092,40125,93219167,"2004 Apr",4,2004,"No Playoffs","Opening",0,"2004-04-01",-0.428348719716525,3,13
"3985",2004-05-01,0.235353963414081,"Philadelphia Phillies",1200,2758000,0.531,3250092,40125,93219167,"2004 May",5,2004,"No Playoffs","Season",0,"2004-05-01",-0.527196301413635,2,12
"3986",2004-06-01,0.235353963414081,"Philadelphia Phillies",1200,2758000,0.531,3250092,40125,93219167,"2004 Jun",6,2004,"No Playoffs","Season",0,"2004-06-01",-0.280711741559435,2,15
"3987",2004-07-01,0.676995236463573,"Philadelphia Phillies",1200,2758000,0.531,3250092,40125,93219167,"2004 Jul",7,2004,"No Playoffs","Season",0,"2004-07-01",-0.280711741559435,3,15
"3988",2004-08-01,0.235353963414081,"Philadelphia Phillies",1200,2758000,0.531,3250092,40125,93219167,"2004 Aug",8,2004,"No Playoffs","Season",0,"2004-08-01",-0.678315621419004,2,11
"3989",2004-09-01,-0.47460365222162,"Philadelphia Phillies",1200,2758000,0.531,3250092,40125,93219167,"2004 Sep",9,2004,"No Playoffs","Season",0,"2004-09-01",-0.428348719716525,1,13
"3990",2004-10-01,-0.47460365222162,"Philadelphia Phillies",1200,2758000,0.531,3250092,40125,93219167,"2004 Oct",10,2004,"No Playoffs","Playoffs",1,"2004-10-01",0.0630117351366661,1,21
"3991",2004-11-01,-1.4726426087836,"Philadelphia Phillies",1200,2758000,0.531,3250092,40125,93219167,"2004 Nov",11,2004,"No Playoffs","Off-Season",0,"2004-11-01",-2.16597391398202,0,6
"3992",2004-12-01,-0.47460365222162,"Philadelphia Phillies",1200,2758000,0.531,3250092,40125,93219167,"2004 Dec",12,2004,"No Playoffs","Off-Season",0,"2004-12-01",-1.59504700447539,1,8
"3993",2005-01-01,-0.47460365222162,"Philadelphia Phillies",1800,2758000,0.543,2665304,32905,95522000,"2005 Jan",1,2005,"No Playoffs","Off-Season",0,"2005-01-01",-2.16597391398202,1,6
"3994",2005-02-01,-0.47460365222162,"Philadelphia Phillies",1800,2758000,0.543,2665304,32905,95522000,"2005 Feb",2,2005,"No Playoffs","Off-Season",0,"2005-02-01",-1.80863676616676,1,7
"3995",2005-03-01,-0.47460365222162,"Philadelphia Phillies",1800,2758000,0.543,2665304,32905,95522000,"2005 Mar",3,2005,"No Playoffs","Off-Season",0,"2005-03-01",-1.25030704523448,1,9
"3996",2005-04-01,0.235353963414081,"Philadelphia Phillies",1800,2758000,0.543,2665304,32905,95522000,"2005 Apr",4,2005,"No Playoffs","Opening",0,"2005-04-01",-0.132624904872305,2,17
"3997",2005-05-01,0.235353963414081,"Philadelphia Phillies",1800,2758000,0.543,2665304,32905,95522000,"2005 May",5,2005,"No Playoffs","Season",0,"2005-05-01",-0.280711741559435,2,15
"3998",2005-06-01,0.235353963414081,"Philadelphia Phillies",1800,2758000,0.543,2665304,32905,95522000,"2005 Jun",6,2005,"No Playoffs","Season",0,"2005-06-01",-0.0314902347783052,2,19
"3999",2005-07-01,0.235353963414081,"Philadelphia Phillies",1800,2758000,0.543,2665304,32905,95522000,"2005 Jul",7,2005,"No Playoffs","Season",0,"2005-07-01",0.0251906888255307,2,20
"4000",2005-08-01,0.235353963414081,"Philadelphia Phillies",1800,2758000,0.543,2665304,32905,95522000,"2005 Aug",8,2005,"No Playoffs","Season",0,"2005-08-01",-0.202887568978906,2,16
"4001",2005-09-01,0.235353963414081,"Philadelphia Phillies",1800,2758000,0.543,2665304,32905,95522000,"2005 Sep",9,2005,"No Playoffs","Season",0,"2005-09-01",-0.202887568978906,2,16
"4002",2005-10-01,-0.47460365222162,"Philadelphia Phillies",1800,2758000,0.543,2665304,32905,95522000,"2005 Oct",10,2005,"No Playoffs","Playoffs",1,"2005-10-01",-0.0314902347783052,1,19
"4003",2005-11-01,-0.47460365222162,"Philadelphia Phillies",1800,2758000,0.543,2665304,32905,95522000,"2005 Nov",11,2005,"No Playoffs","Off-Season",0,"2005-11-01",-2.16597391398202,1,6
"4004",2005-12-01,-0.47460365222162,"Philadelphia Phillies",1800,2758000,0.543,2665304,32905,95522000,"2005 Dec",12,2005,"No Playoffs","Off-Season",0,"2005-12-01",-1.25030704523448,1,9
"4005",2006-01-01,-0.47460365222162,"Philadelphia Phillies",4000,2758000,0.525,2701815,33356,88273333,"2006 Jan",1,2006,"No Playoffs","Off-Season",0,"2006-01-01",-1.80863676616676,1,7
"4006",2006-02-01,-0.47460365222162,"Philadelphia Phillies",4000,2758000,0.525,2701815,33356,88273333,"2006 Feb",2,2006,"No Playoffs","Off-Season",0,"2006-02-01",-1.80863676616676,1,7
"4007",2006-03-01,-0.47460365222162,"Philadelphia Phillies",4000,2758000,0.525,2701815,33356,88273333,"2006 Mar",3,2006,"No Playoffs","Off-Season",0,"2006-03-01",-0.678315621419004,1,11
"4008",2006-04-01,0.235353963414081,"Philadelphia Phillies",4000,2758000,0.525,2701815,33356,88273333,"2006 Apr",4,2006,"No Playoffs","Opening",0,"2006-04-01",0.100923163254078,2,22
"4009",2006-05-01,0.676995236463573,"Philadelphia Phillies",4000,2758000,0.525,2701815,33356,88273333,"2006 May",5,2006,"No Playoffs","Season",0,"2006-05-01",-0.0314902347783052,3,19
"4010",2006-06-01,0.235353963414081,"Philadelphia Phillies",4000,2758000,0.525,2701815,33356,88273333,"2006 Jun",6,2006,"No Playoffs","Season",0,"2006-06-01",0.151708081234427,2,23
"4011",2006-07-01,0.235353963414081,"Philadelphia Phillies",4000,2758000,0.525,2701815,33356,88273333,"2006 Jul",7,2006,"No Playoffs","Season",0,"2006-07-01",0.274167651532475,2,25
"4012",2006-08-01,0.235353963414081,"Philadelphia Phillies",4000,2758000,0.525,2701815,33356,88273333,"2006 Aug",8,2006,"No Playoffs","Season",0,"2006-08-01",-0.0314902347783052,2,19
"4013",2006-09-01,0.235353963414081,"Philadelphia Phillies",4000,2758000,0.525,2701815,33356,88273333,"2006 Sep",9,2006,"No Playoffs","Season",0,"2006-09-01",-0.0819527242892188,2,18
"4014",2006-10-01,-0.47460365222162,"Philadelphia Phillies",4000,2758000,0.525,2701815,33356,88273333,"2006 Oct",10,2006,"No Playoffs","Playoffs",1,"2006-10-01",0.0251906888255307,1,20
"4015",2006-11-01,-0.47460365222162,"Philadelphia Phillies",4000,2758000,0.525,2701815,33356,88273333,"2006 Nov",11,2006,"No Playoffs","Off-Season",0,"2006-11-01",-1.25030704523448,1,9
"4016",2006-12-01,-0.47460365222162,"Philadelphia Phillies",4000,2758000,0.525,2701815,33356,88273333,"2006 Dec",12,2006,"No Playoffs","Off-Season",0,"2006-12-01",-1.25030704523448,1,9
"4017",2007-01-01,-0.47460365222162,"Philadelphia Phillies",1500,2758000,0.549,3108325,38374,89428213,"2007 Jan",1,2007,"Lost Quarter","Off-Season",0,"2007-01-01",-1.80863676616676,1,7
"4018",2007-02-01,-0.47460365222162,"Philadelphia Phillies",1500,2758000,0.549,3108325,38374,89428213,"2007 Feb",2,2007,"Lost Quarter","Off-Season",0,"2007-02-01",-1.25030704523448,1,9
"4019",2007-03-01,0.235353963414081,"Philadelphia Phillies",1500,2758000,0.549,3108325,38374,89428213,"2007 Mar",3,2007,"Lost Quarter","Off-Season",0,"2007-03-01",-0.428348719716525,2,13
"4020",2007-04-01,0.676995236463573,"Philadelphia Phillies",1500,2758000,0.549,3108325,38374,89428213,"2007 Apr",4,2007,"Lost Quarter","Opening",0,"2007-04-01",0.274167651532475,3,25
"4021",2007-05-01,0.676995236463573,"Philadelphia Phillies",1500,2758000,0.549,3108325,38374,89428213,"2007 May",5,2007,"Lost Quarter","Season",0,"2007-05-01",0.0630117351366661,3,21
"4022",2007-06-01,0.676995236463573,"Philadelphia Phillies",1500,2758000,0.549,3108325,38374,89428213,"2007 Jun",6,2007,"Lost Quarter","Season",0,"2007-06-01",0.373748382328,3,28
"4023",2007-07-01,0.676995236463573,"Philadelphia Phillies",1500,2758000,0.549,3108325,38374,89428213,"2007 Jul",7,2007,"Lost Quarter","Season",0,"2007-07-01",0.373748382328,3,28
"4024",2007-08-01,0.676995236463573,"Philadelphia Phillies",1500,2758000,0.549,3108325,38374,89428213,"2007 Aug",8,2007,"Lost Quarter","Season",0,"2007-08-01",0.151708081234427,3,23
"4025",2007-09-01,0.990926124693914,"Philadelphia Phillies",1500,2758000,0.549,3108325,38374,89428213,"2007 Sep",9,2007,"Lost Quarter","Season",0,"2007-09-01",0.274167651532475,4,25
"4026",2007-10-01,0.676995236463573,"Philadelphia Phillies",1500,2758000,0.549,3108325,38374,89428213,"2007 Oct",10,2007,"Lost Quarter","Playoffs",1,"2007-10-01",0.326876211640212,3,26
"4027",2007-11-01,-0.47460365222162,"Philadelphia Phillies",1500,2758000,0.549,3108325,38374,89428213,"2007 Nov",11,2007,"Lost Quarter","Off-Season",0,"2007-11-01",-0.921304173189546,1,10
"4028",2007-12-01,-0.47460365222162,"Philadelphia Phillies",1500,2758000,0.549,3108325,38374,89428213,"2007 Dec",12,2007,"Lost Quarter","Off-Season",0,"2007-12-01",-0.678315621419004,1,11
"4029",2008-01-01,-0.47460365222162,"Philadelphia Phillies",2000,2758000,0.568,3422583,42254,97879880,"2008 Jan",1,2008,"Won WS","Off-Season",0,"2008-01-01",-1.59504700447539,1,8
"4030",2008-02-01,-0.47460365222162,"Philadelphia Phillies",2000,2758000,0.568,3422583,42254,97879880,"2008 Feb",2,2008,"Won WS","Off-Season",0,"2008-02-01",-0.921304173189546,1,10
"4031",2008-03-01,0.235353963414081,"Philadelphia Phillies",2000,2758000,0.568,3422583,42254,97879880,"2008 Mar",3,2008,"Won WS","Off-Season",0,"2008-03-01",-0.202887568978906,2,16
"4032",2008-04-01,0.676995236463573,"Philadelphia Phillies",2000,2758000,0.568,3422583,42254,97879880,"2008 Apr",4,2008,"Won WS","Opening",0,"2008-04-01",0.151708081234427,3,23
"4033",2008-05-01,0.676995236463573,"Philadelphia Phillies",2000,2758000,0.568,3422583,42254,97879880,"2008 May",5,2008,"Won WS","Season",0,"2008-05-01",0.0251906888255307,3,20
