"","date","googlehits","team","odds","propTVMarketSize","winpct","attendance","attgame","payroll","date_ts","month","year","playoffs","phase","is_playoffs","qn_ghits"
"171",2018-03-01,1,"Arizona Diamondbacks",3000,1880000,0.506,2242695,27688,134850600,"2018 Mar","3","2018","No Playoffs","Summer",0,-0.47460365222162
"172",2018-04-01,3,"Arizona Diamondbacks",3000,1880000,0.506,2242695,27688,134850600,"2018 Apr","4","2018","No Playoffs","Opening",0,0.676995236463573
"173",2018-05-01,3,"Arizona Diamondbacks",3000,1880000,0.506,2242695,27688,134850600,"2018 May","5","2018","No Playoffs","Season",0,0.676995236463573
"174",2018-06-01,3,"Arizona Diamondbacks",3000,1880000,0.506,2242695,27688,134850600,"2018 Jun","6","2018","No Playoffs","Season",0,0.676995236463573
"175",2018-07-01,3,"Arizona Diamondbacks",3000,1880000,0.506,2242695,27688,134850600,"2018 Jul","7","2018","No Playoffs","Season",0,0.676995236463573
"176",2018-08-01,3,"Arizona Diamondbacks",3000,1880000,0.506,2242695,27688,134850600,"2018 Aug","8","2018","No Playoffs","Season",0,0.676995236463573
"177",2018-09-01,3,"Arizona Diamondbacks",3000,1880000,0.506,2242695,27688,134850600,"2018 Sep","9","2018","No Playoffs","Season",0,0.676995236463573
"178",2018-10-01,0,"Arizona Diamondbacks",3000,1880000,0.506,2242695,27688,134850600,"2018 Oct","10","2018","No Playoffs","Playoffs",1,-1.4726426087836
"179",2018-11-01,0,"Arizona Diamondbacks",3000,1880000,0.506,2242695,27688,134850600,"2018 Nov","11","2018","No Playoffs","Summer",0,-1.4726426087836
"180",2018-12-01,0,"Arizona Diamondbacks",3000,1880000,0.506,2242695,27688,134850600,"2018 Dec","12","2018","No Playoffs","Summer",0,-1.4726426087836
"181",2019-01-01,0,"Arizona Diamondbacks",20000,1880000,0.525,2135510,26364,124016266,"2019 Jan","1","2019","No Playoffs","Summer",0,-1.4726426087836
"182",2019-02-01,1,"Arizona Diamondbacks",20000,1880000,0.525,2135510,26364,124016266,"2019 Feb","2","2019","No Playoffs","Summer",0,-0.47460365222162
"183",2019-03-01,1,"Arizona Diamondbacks",20000,1880000,0.525,2135510,26364,124016266,"2019 Mar","3","2019","No Playoffs","Summer",0,-0.47460365222162
"184",2019-04-01,2,"Arizona Diamondbacks",20000,1880000,0.525,2135510,26364,124016266,"2019 Apr","4","2019","No Playoffs","Opening",0,0.235353963414081
"185",2019-05-01,2,"Arizona Diamondbacks",20000,1880000,0.525,2135510,26364,124016266,"2019 May","5","2019","No Playoffs","Season",0,0.235353963414081
"186",2019-06-01,3,"Arizona Diamondbacks",20000,1880000,0.525,2135510,26364,124016266,"2019 Jun","6","2019","No Playoffs","Season",0,0.676995236463573
"187",2019-07-01,2,"Arizona Diamondbacks",20000,1880000,0.525,2135510,26364,124016266,"2019 Jul","7","2019","No Playoffs","Season",0,0.235353963414081
"188",2019-08-01,2,"Arizona Diamondbacks",20000,1880000,0.525,2135510,26364,124016266,"2019 Aug","8","2019","No Playoffs","Season",0,0.235353963414081
"189",2019-09-01,2,"Arizona Diamondbacks",20000,1880000,0.525,2135510,26364,124016266,"2019 Sep","9","2019","No Playoffs","Season",0,0.235353963414081
"190",2019-10-01,0,"Arizona Diamondbacks",20000,1880000,0.525,2135510,26364,124016266,"2019 Oct","10","2019","No Playoffs","Playoffs",1,-1.4726426087836
"191",2019-11-01,0,"Arizona Diamondbacks",20000,1880000,0.525,2135510,26364,124016266,"2019 Nov","11","2019","No Playoffs","Summer",0,-1.4726426087836
"192",2019-12-01,0,"Arizona Diamondbacks",20000,1880000,0.525,2135510,26364,124016266,"2019 Dec","12","2019","No Playoffs","Summer",0,-1.4726426087836
"193",2020-01-01,0,"Arizona Diamondbacks",6600,1880000,NA,NA,NA,NA,"2020 Jan","1","2020",NA,"Summer",0,-1.4726426087836
"194",2020-02-01,1,"Arizona Diamondbacks",6600,1880000,NA,NA,NA,NA,"2020 Feb","2","2020",NA,"Summer",0,-0.47460365222162
"195",2020-03-01,0,"Arizona Diamondbacks",6600,1880000,NA,NA,NA,NA,"2020 Mar","3","2020",NA,"Summer",0,-1.4726426087836
"196",2020-04-01,0,"Arizona Diamondbacks",6600,1880000,NA,NA,NA,NA,"2020 Apr","4","2020",NA,"Opening",0,-1.4726426087836
"197",2020-05-01,0,"Arizona Diamondbacks",6600,1880000,NA,NA,NA,NA,"2020 May","5","2020",NA,"Season",0,-1.4726426087836
"198",2020-06-01,0,"Arizona Diamondbacks",6600,1880000,NA,NA,NA,NA,"2020 Jun","6","2020",NA,"Season",0,-1.4726426087836
"199",2020-07-01,0,"Arizona Diamondbacks",6600,1880000,NA,NA,NA,NA,"2020 Jul","7","2020",NA,"Season",0,-1.4726426087836
"200",2004-01-01,1,"Atlanta Braves",1200,2269000,0.593,2327565,28735,90182500,"2004 Jan","1","2004","Lost Quarter","Summer",0,-0.47460365222162
"201",2004-02-01,1,"Atlanta Braves",1200,2269000,0.593,2327565,28735,90182500,"2004 Feb","2","2004","Lost Quarter","Summer",0,-0.47460365222162
"202",2004-03-01,2,"Atlanta Braves",1200,2269000,0.593,2327565,28735,90182500,"2004 Mar","3","2004","Lost Quarter","Summer",0,0.235353963414081
"203",2004-04-01,3,"Atlanta Braves",1200,2269000,0.593,2327565,28735,90182500,"2004 Apr","4","2004","Lost Quarter","Opening",0,0.676995236463573
"204",2004-05-01,2,"Atlanta Braves",1200,2269000,0.593,2327565,28735,90182500,"2004 May","5","2004","Lost Quarter","Season",0,0.235353963414081
"205",2004-06-01,2,"Atlanta Braves",1200,2269000,0.593,2327565,28735,90182500,"2004 Jun","6","2004","Lost Quarter","Season",0,0.235353963414081
"206",2004-07-01,3,"Atlanta Braves",1200,2269000,0.593,2327565,28735,90182500,"2004 Jul","7","2004","Lost Quarter","Season",0,0.676995236463573
"207",2004-08-01,3,"Atlanta Braves",1200,2269000,0.593,2327565,28735,90182500,"2004 Aug","8","2004","Lost Quarter","Season",0,0.676995236463573
"208",2004-09-01,2,"Atlanta Braves",1200,2269000,0.593,2327565,28735,90182500,"2004 Sep","9","2004","Lost Quarter","Season",0,0.235353963414081
"209",2004-10-01,2,"Atlanta Braves",1200,2269000,0.593,2327565,28735,90182500,"2004 Oct","10","2004","Lost Quarter","Playoffs",1,0.235353963414081
"210",2004-11-01,1,"Atlanta Braves",1200,2269000,0.593,2327565,28735,90182500,"2004 Nov","11","2004","Lost Quarter","Summer",0,-0.47460365222162
"211",2004-12-01,1,"Atlanta Braves",1200,2269000,0.593,2327565,28735,90182500,"2004 Dec","12","2004","Lost Quarter","Summer",0,-0.47460365222162
"212",2005-01-01,1,"Atlanta Braves",1000,2269000,0.556,2521167,31126,86457302,"2005 Jan","1","2005","Lost Quarter","Summer",0,-0.47460365222162
"213",2005-02-01,1,"Atlanta Braves",1000,2269000,0.556,2521167,31126,86457302,"2005 Feb","2","2005","Lost Quarter","Summer",0,-0.47460365222162
"214",2005-03-01,2,"Atlanta Braves",1000,2269000,0.556,2521167,31126,86457302,"2005 Mar","3","2005","Lost Quarter","Summer",0,0.235353963414081
"215",2005-04-01,3,"Atlanta Braves",1000,2269000,0.556,2521167,31126,86457302,"2005 Apr","4","2005","Lost Quarter","Opening",0,0.676995236463573
"216",2005-05-01,3,"Atlanta Braves",1000,2269000,0.556,2521167,31126,86457302,"2005 May","5","2005","Lost Quarter","Season",0,0.676995236463573
"217",2005-06-01,3,"Atlanta Braves",1000,2269000,0.556,2521167,31126,86457302,"2005 Jun","6","2005","Lost Quarter","Season",0,0.676995236463573
"218",2005-07-01,3,"Atlanta Braves",1000,2269000,0.556,2521167,31126,86457302,"2005 Jul","7","2005","Lost Quarter","Season",0,0.676995236463573
"219",2005-08-01,3,"Atlanta Braves",1000,2269000,0.556,2521167,31126,86457302,"2005 Aug","8","2005","Lost Quarter","Season",0,0.676995236463573
"220",2005-09-01,3,"Atlanta Braves",1000,2269000,0.556,2521167,31126,86457302,"2005 Sep","9","2005","Lost Quarter","Season",0,0.676995236463573
"221",2005-10-01,2,"Atlanta Braves",1000,2269000,0.556,2521167,31126,86457302,"2005 Oct","10","2005","Lost Quarter","Playoffs",1,0.235353963414081
"222",2005-11-01,1,"Atlanta Braves",1000,2269000,0.556,2521167,31126,86457302,"2005 Nov","11","2005","Lost Quarter","Summer",0,-0.47460365222162
"223",2005-12-01,1,"Atlanta Braves",1000,2269000,0.556,2521167,31126,86457302,"2005 Dec","12","2005","Lost Quarter","Summer",0,-0.47460365222162
"224",2006-01-01,1,"Atlanta Braves",2000,2269000,0.488,2550524,31488,90156876,"2006 Jan","1","2006","No Playoffs","Summer",0,-0.47460365222162
"225",2006-02-01,1,"Atlanta Braves",2000,2269000,0.488,2550524,31488,90156876,"2006 Feb","2","2006","No Playoffs","Summer",0,-0.47460365222162
"226",2006-03-01,2,"Atlanta Braves",2000,2269000,0.488,2550524,31488,90156876,"2006 Mar","3","2006","No Playoffs","Summer",0,0.235353963414081
"227",2006-04-01,4,"Atlanta Braves",2000,2269000,0.488,2550524,31488,90156876,"2006 Apr","4","2006","No Playoffs","Opening",0,0.990926124693914
"228",2006-05-01,3,"Atlanta Braves",2000,2269000,0.488,2550524,31488,90156876,"2006 May","5","2006","No Playoffs","Season",0,0.676995236463573
"229",2006-06-01,3,"Atlanta Braves",2000,2269000,0.488,2550524,31488,90156876,"2006 Jun","6","2006","No Playoffs","Season",0,0.676995236463573
"230",2006-07-01,3,"Atlanta Braves",2000,2269000,0.488,2550524,31488,90156876,"2006 Jul","7","2006","No Playoffs","Season",0,0.676995236463573
"231",2006-08-01,3,"Atlanta Braves",2000,2269000,0.488,2550524,31488,90156876,"2006 Aug","8","2006","No Playoffs","Season",0,0.676995236463573
"232",2006-09-01,2,"Atlanta Braves",2000,2269000,0.488,2550524,31488,90156876,"2006 Sep","9","2006","No Playoffs","Season",0,0.235353963414081
"233",2006-10-01,1,"Atlanta Braves",2000,2269000,0.488,2550524,31488,90156876,"2006 Oct","10","2006","No Playoffs","Playoffs",1,-0.47460365222162
"234",2006-11-01,1,"Atlanta Braves",2000,2269000,0.488,2550524,31488,90156876,"2006 Nov","11","2006","No Playoffs","Summer",0,-0.47460365222162
"235",2006-12-01,1,"Atlanta Braves",2000,2269000,0.488,2550524,31488,90156876,"2006 Dec","12","2006","No Playoffs","Summer",0,-0.47460365222162
"236",2007-01-01,1,"Atlanta Braves",1800,2269000,0.519,2745207,33891,87290833,"2007 Jan","1","2007","No Playoffs","Summer",0,-0.47460365222162
"237",2007-02-01,1,"Atlanta Braves",1800,2269000,0.519,2745207,33891,87290833,"2007 Feb","2","2007","No Playoffs","Summer",0,-0.47460365222162
"238",2007-03-01,2,"Atlanta Braves",1800,2269000,0.519,2745207,33891,87290833,"2007 Mar","3","2007","No Playoffs","Summer",0,0.235353963414081
"239",2007-04-01,4,"Atlanta Braves",1800,2269000,0.519,2745207,33891,87290833,"2007 Apr","4","2007","No Playoffs","Opening",0,0.990926124693914
"240",2007-05-01,4,"Atlanta Braves",1800,2269000,0.519,2745207,33891,87290833,"2007 May","5","2007","No Playoffs","Season",0,0.990926124693914
"241",2007-06-01,4,"Atlanta Braves",1800,2269000,0.519,2745207,33891,87290833,"2007 Jun","6","2007","No Playoffs","Season",0,0.990926124693914
"242",2007-07-01,4,"Atlanta Braves",1800,2269000,0.519,2745207,33891,87290833,"2007 Jul","7","2007","No Playoffs","Season",0,0.990926124693914
"243",2007-08-01,3,"Atlanta Braves",1800,2269000,0.519,2745207,33891,87290833,"2007 Aug","8","2007","No Playoffs","Season",0,0.676995236463573
"244",2007-09-01,2,"Atlanta Braves",1800,2269000,0.519,2745207,33891,87290833,"2007 Sep","9","2007","No Playoffs","Season",0,0.235353963414081
"245",2007-10-01,1,"Atlanta Braves",1800,2269000,0.519,2745207,33891,87290833,"2007 Oct","10","2007","No Playoffs","Playoffs",1,-0.47460365222162
"246",2007-11-01,1,"Atlanta Braves",1800,2269000,0.519,2745207,33891,87290833,"2007 Nov","11","2007","No Playoffs","Summer",0,-0.47460365222162
"247",2007-12-01,1,"Atlanta Braves",1800,2269000,0.519,2745207,33891,87290833,"2007 Dec","12","2007","No Playoffs","Summer",0,-0.47460365222162
"248",2008-01-01,1,"Atlanta Braves",2500,2269000,0.444,2532834,31270,102365683,"2008 Jan","1","2008","No Playoffs","Summer",0,-0.47460365222162
"249",2008-02-01,1,"Atlanta Braves",2500,2269000,0.444,2532834,31270,102365683,"2008 Feb","2","2008","No Playoffs","Summer",0,-0.47460365222162
"250",2008-03-01,2,"Atlanta Braves",2500,2269000,0.444,2532834,31270,102365683,"2008 Mar","3","2008","No Playoffs","Summer",0,0.235353963414081
"251",2008-04-01,4,"Atlanta Braves",2500,2269000,0.444,2532834,31270,102365683,"2008 Apr","4","2008","No Playoffs","Opening",0,0.990926124693914
"252",2008-05-01,3,"Atlanta Braves",2500,2269000,0.444,2532834,31270,102365683,"2008 May","5","2008","No Playoffs","Season",0,0.676995236463573
"253",2008-06-01,3,"Atlanta Braves",2500,2269000,0.444,2532834,31270,102365683,"2008 Jun","6","2008","No Playoffs","Season",0,0.676995236463573
"254",2008-07-01,3,"Atlanta Braves",2500,2269000,0.444,2532834,31270,102365683,"2008 Jul","7","2008","No Playoffs","Season",0,0.676995236463573
"255",2008-08-01,2,"Atlanta Braves",2500,2269000,0.444,2532834,31270,102365683,"2008 Aug","8","2008","No Playoffs","Season",0,0.235353963414081
"256",2008-09-01,1,"Atlanta Braves",2500,2269000,0.444,2532834,31270,102365683,"2008 Sep","9","2008","No Playoffs","Season",0,-0.47460365222162
"257",2008-10-01,1,"Atlanta Braves",2500,2269000,0.444,2532834,31270,102365683,"2008 Oct","10","2008","No Playoffs","Playoffs",1,-0.47460365222162
"258",2008-11-01,1,"Atlanta Braves",2500,2269000,0.444,2532834,31270,102365683,"2008 Nov","11","2008","No Playoffs","Summer",0,-0.47460365222162
"259",2008-12-01,1,"Atlanta Braves",2500,2269000,0.444,2532834,31270,102365683,"2008 Dec","12","2008","No Playoffs","Summer",0,-0.47460365222162
"260",2009-01-01,1,"Atlanta Braves",3000,2269000,0.531,2373631,29304,99593166,"2009 Jan","1","2009","No Playoffs","Summer",0,-0.47460365222162
"261",2009-02-01,1,"Atlanta Braves",3000,2269000,0.531,2373631,29304,99593166,"2009 Feb","2","2009","No Playoffs","Summer",0,-0.47460365222162
"262",2009-03-01,2,"Atlanta Braves",3000,2269000,0.531,2373631,29304,99593166,"2009 Mar","3","2009","No Playoffs","Summer",0,0.235353963414081
"263",2009-04-01,3,"Atlanta Braves",3000,2269000,0.531,2373631,29304,99593166,"2009 Apr","4","2009","No Playoffs","Opening",0,0.676995236463573
"264",2009-05-01,3,"Atlanta Braves",3000,2269000,0.531,2373631,29304,99593166,"2009 May","5","2009","No Playoffs","Season",0,0.676995236463573
"265",2009-06-01,3,"Atlanta Braves",3000,2269000,0.531,2373631,29304,99593166,"2009 Jun","6","2009","No Playoffs","Season",0,0.676995236463573
"266",2009-07-01,3,"Atlanta Braves",3000,2269000,0.531,2373631,29304,99593166,"2009 Jul","7","2009","No Playoffs","Season",0,0.676995236463573
"267",2009-08-01,3,"Atlanta Braves",3000,2269000,0.531,2373631,29304,99593166,"2009 Aug","8","2009","No Playoffs","Season",0,0.676995236463573
"268",2009-09-01,2,"Atlanta Braves",3000,2269000,0.531,2373631,29304,99593166,"2009 Sep","9","2009","No Playoffs","Season",0,0.235353963414081
"269",2009-10-01,1,"Atlanta Braves",3000,2269000,0.531,2373631,29304,99593166,"2009 Oct","10","2009","No Playoffs","Playoffs",1,-0.47460365222162
"270",2009-11-01,1,"Atlanta Braves",3000,2269000,0.531,2373631,29304,99593166,"2009 Nov","11","2009","No Playoffs","Summer",0,-0.47460365222162
"271",2009-12-01,1,"Atlanta Braves",3000,2269000,0.531,2373631,29304,99593166,"2009 Dec","12","2009","No Playoffs","Summer",0,-0.47460365222162
"272",2010-01-01,1,"Atlanta Braves",2500,2269000,0.562,2510119,30989,84423666,"2010 Jan","1","2010","Lost Quarter","Summer",0,-0.47460365222162
"273",2010-02-01,1,"Atlanta Braves",2500,2269000,0.562,2510119,30989,84423666,"2010 Feb","2","2010","Lost Quarter","Summer",0,-0.47460365222162
"274",2010-03-01,2,"Atlanta Braves",2500,2269000,0.562,2510119,30989,84423666,"2010 Mar","3","2010","Lost Quarter","Summer",0,0.235353963414081
"275",2010-04-01,4,"Atlanta Braves",2500,2269000,0.562,2510119,30989,84423666,"2010 Apr","4","2010","Lost Quarter","Opening",0,0.990926124693914
"276",2010-05-01,3,"Atlanta Braves",2500,2269000,0.562,2510119,30989,84423666,"2010 May","5","2010","Lost Quarter","Season",0,0.676995236463573
"277",2010-06-01,4,"Atlanta Braves",2500,2269000,0.562,2510119,30989,84423666,"2010 Jun","6","2010","Lost Quarter","Season",0,0.990926124693914
"278",2010-07-01,4,"Atlanta Braves",2500,2269000,0.562,2510119,30989,84423666,"2010 Jul","7","2010","Lost Quarter","Season",0,0.990926124693914
"279",2010-08-01,4,"Atlanta Braves",2500,2269000,0.562,2510119,30989,84423666,"2010 Aug","8","2010","Lost Quarter","Season",0,0.990926124693914
"280",2010-09-01,3,"Atlanta Braves",2500,2269000,0.562,2510119,30989,84423666,"2010 Sep","9","2010","Lost Quarter","Season",0,0.676995236463573
"281",2010-10-01,4,"Atlanta Braves",2500,2269000,0.562,2510119,30989,84423666,"2010 Oct","10","2010","Lost Quarter","Playoffs",1,0.990926124693914
"282",2010-11-01,1,"Atlanta Braves",2500,2269000,0.562,2510119,30989,84423666,"2010 Nov","11","2010","Lost Quarter","Summer",0,-0.47460365222162
"283",2010-12-01,1,"Atlanta Braves",2500,2269000,0.562,2510119,30989,84423666,"2010 Dec","12","2010","Lost Quarter","Summer",0,-0.47460365222162
"284",2011-01-01,1,"Atlanta Braves",2000,2269000,0.549,2372940,29296,93855132,"2011 Jan","1","2011","No Playoffs","Summer",0,-0.47460365222162
"285",2011-02-01,1,"Atlanta Braves",2000,2269000,0.549,2372940,29296,93855132,"2011 Feb","2","2011","No Playoffs","Summer",0,-0.47460365222162
"286",2011-03-01,3,"Atlanta Braves",2000,2269000,0.549,2372940,29296,93855132,"2011 Mar","3","2011","No Playoffs","Summer",0,0.676995236463573
"287",2011-04-01,4,"Atlanta Braves",2000,2269000,0.549,2372940,29296,93855132,"2011 Apr","4","2011","No Playoffs","Opening",0,0.990926124693914
"288",2011-05-01,4,"Atlanta Braves",2000,2269000,0.549,2372940,29296,93855132,"2011 May","5","2011","No Playoffs","Season",0,0.990926124693914
"289",2011-06-01,4,"Atlanta Braves",2000,2269000,0.549,2372940,29296,93855132,"2011 Jun","6","2011","No Playoffs","Season",0,0.990926124693914
"290",2011-07-01,5,"Atlanta Braves",2000,2269000,0.549,2372940,29296,93855132,"2011 Jul","7","2011","No Playoffs","Season",0,1.19748629602231
"291",2011-08-01,4,"Atlanta Braves",2000,2269000,0.549,2372940,29296,93855132,"2011 Aug","8","2011","No Playoffs","Season",0,0.990926124693914
"292",2011-09-01,4,"Atlanta Braves",2000,2269000,0.549,2372940,29296,93855132,"2011 Sep","9","2011","No Playoffs","Season",0,0.990926124693914
"293",2011-10-01,1,"Atlanta Braves",2000,2269000,0.549,2372940,29296,93855132,"2011 Oct","10","2011","No Playoffs","Playoffs",1,-0.47460365222162
"294",2011-11-01,1,"Atlanta Braves",2000,2269000,0.549,2372940,29296,93855132,"2011 Nov","11","2011","No Playoffs","Summer",0,-0.47460365222162
"295",2011-12-01,1,"Atlanta Braves",2000,2269000,0.549,2372940,29296,93855132,"2011 Dec","12","2011","No Playoffs","Summer",0,-0.47460365222162
"296",2012-01-01,1,"Atlanta Braves",2000,2269000,0.58,2420171,29879,86208000,"2012 Jan","1","2012","Lost WC","Summer",0,-0.47460365222162
"297",2012-02-01,1,"Atlanta Braves",2000,2269000,0.58,2420171,29879,86208000,"2012 Feb","2","2012","Lost WC","Summer",0,-0.47460365222162
"298",2012-03-01,2,"Atlanta Braves",2000,2269000,0.58,2420171,29879,86208000,"2012 Mar","3","2012","Lost WC","Summer",0,0.235353963414081
"299",2012-04-01,4,"Atlanta Braves",2000,2269000,0.58,2420171,29879,86208000,"2012 Apr","4","2012","Lost WC","Opening",0,0.990926124693914
"300",2012-05-01,4,"Atlanta Braves",2000,2269000,0.58,2420171,29879,86208000,"2012 May","5","2012","Lost WC","Season",0,0.990926124693914
"301",2012-06-01,4,"Atlanta Braves",2000,2269000,0.58,2420171,29879,86208000,"2012 Jun","6","2012","Lost WC","Season",0,0.990926124693914
"302",2012-07-01,4,"Atlanta Braves",2000,2269000,0.58,2420171,29879,86208000,"2012 Jul","7","2012","Lost WC","Season",0,0.990926124693914
"303",2012-08-01,3,"Atlanta Braves",2000,2269000,0.58,2420171,29879,86208000,"2012 Aug","8","2012","Lost WC","Season",0,0.676995236463573
"304",2012-09-01,3,"Atlanta Braves",2000,2269000,0.58,2420171,29879,86208000,"2012 Sep","9","2012","Lost WC","Season",0,0.676995236463573
"305",2012-10-01,3,"Atlanta Braves",2000,2269000,0.58,2420171,29879,86208000,"2012 Oct","10","2012","Lost WC","Playoffs",1,0.676995236463573
"306",2012-11-01,1,"Atlanta Braves",2000,2269000,0.58,2420171,29879,86208000,"2012 Nov","11","2012","Lost WC","Summer",0,-0.47460365222162
"307",2012-12-01,1,"Atlanta Braves",2000,2269000,0.58,2420171,29879,86208000,"2012 Dec","12","2012","Lost WC","Summer",0,-0.47460365222162
"308",2013-01-01,2,"Atlanta Braves",1600,2269000,0.593,2548679,31465,95618750,"2013 Jan","1","2013","Lost Quarter","Summer",0,0.235353963414081
"309",2013-02-01,2,"Atlanta Braves",1600,2269000,0.593,2548679,31465,95618750,"2013 Feb","2","2013","Lost Quarter","Summer",0,0.235353963414081
